,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,uv_index,is_day
3605,2025-05-08 05:00:00+00:00,13.1875,88.0,11.852104,,0.0,0.0
3606,2025-05-08 06:00:00+00:00,12.6875,86.0,11.524262,,0.0,0.0
3607,2025-05-08 07:00:00+00:00,12.5375,87.0,11.69774,,0.0,0.0
3608,2025-05-08 08:00:00+00:00,12.337501,88.0,11.367343,,0.0,0.0
3609,2025-05-08 09:00:00+00:00,12.2875,87.0,10.991062,,0.0,0.0
3610,2025-05-08 10:00:00+00:00,12.2875,87.0,10.935687,,0.0,0.0
3611,2025-05-08 11:00:00+00:00,12.337501,86.0,10.84084,,0.0,0.0
3612,2025-05-08 12:00:00+00:00,12.337501,88.0,10.710189,,0.0,1.0
3613,2025-05-08 13:00:00+00:00,12.587501,87.0,11.101943,,0.1,1.0
3614,2025-05-08 14:00:00+00:00,12.837501,87.0,11.624029,,0.45,1.0
3615,2025-05-08 15:00:00+00:00,12.9875,86.0,11.894218,,0.6,1.0
3616,2025-05-08 16:00:00+00:00,13.6375,86.0,12.7867775,,1.7,1.0
3617,2025-05-08 17:00:00+00:00,14.6375,85.0,13.779022,,2.8,1.0
3618,2025-05-08 18:00:00+00:00,14.6875,88.0,13.660246,,3.35,1.0
3619,2025-05-08 19:00:00+00:00,14.6375,90.0,13.546238,,3.15,1.0
3620,2025-05-08 20:00:00+00:00,14.4875,90.0,13.291647,,2.2,1.0
3621,2025-05-08 21:00:00+00:00,14.1375,92.0,13.156061,,1.05,1.0
3622,2025-05-08 22:00:00+00:00,13.7875,93.0,12.819817,,0.2,0.0
3623,2025-05-08 23:00:00+00:00,13.4875,94.0,12.617022,,0.0,0.0
3624,2025-05-09 00:00:00+00:00,13.5375,91.0,12.920506,,0.0,0.0
3625,2025-05-09 01:00:00+00:00,13.587501,91.0,12.934362,,0.0,0.0
3626,2025-05-09 02:00:00+00:00,13.6375,91.0,13.104561,,0.0,0.0
3627,2025-05-09 03:00:00+00:00,13.4375,92.0,12.762274,,0.0,0.0
3628,2025-05-09 04:00:00+00:00,13.5375,92.0,12.792112,,0.0,0.0
3629,2025-05-09 05:00:00+00:00,13.587501,93.0,12.723391,,0.0,0.0
3630,2025-05-09 06:00:00+00:00,13.4375,95.0,12.637524,,0.0,0.0
3631,2025-05-09 07:00:00+00:00,13.5375,94.0,12.618649,,0.0,0.0
3632,2025-05-09 08:00:00+00:00,13.6375,93.0,12.841808,,0.0,0.0
3633,2025-05-09 09:00:00+00:00,13.587501,94.0,12.821711,,0.0,0.0
3634,2025-05-09 10:00:00+00:00,13.5375,95.0,12.875196,,0.0,0.0
3635,2025-05-09 11:00:00+00:00,13.587501,94.0,12.933512,,0.0,0.0
3636,2025-05-09 12:00:00+00:00,13.6375,93.0,12.487537,,0.0,1.0
3637,2025-05-09 13:00:00+00:00,13.7375,92.0,12.55521,,0.5,1.0
3638,2025-05-09 14:00:00+00:00,13.6875,92.0,12.755384,,1.45,1.0
3639,2025-05-09 15:00:00+00:00,13.9875,90.0,13.206774,,2.5,1.0
3640,2025-05-09 16:00:00+00:00,14.587501,87.0,14.032728,,3.15,1.0
3641,2025-05-09 17:00:00+00:00,14.837501,86.0,14.453575,,3.95,1.0
3642,2025-05-09 18:00:00+00:00,15.8875,76.0,14.988932,,3.85,1.0
3643,2025-05-09 19:00:00+00:00,15.4875,80.0,15.149118,,3.2,1.0
3644,2025-05-09 20:00:00+00:00,15.5375,80.0,15.485033,,2.2,1.0
3645,2025-05-09 21:00:00+00:00,15.337501,81.0,15.4313545,,1.1,1.0
3646,2025-05-09 22:00:00+00:00,14.587501,87.0,15.188625,,0.2,0.0
3647,2025-05-09 23:00:00+00:00,14.0375,87.0,14.512024,,0.0,0.0
3648,2025-05-10 00:00:00+00:00,12.6375,94.0,12.595139,,0.0,0.0
3649,2025-05-10 01:00:00+00:00,11.7375,96.0,11.452243,,0.0,0.0
3650,2025-05-10 02:00:00+00:00,11.337501,96.0,10.858193,,0.0,0.0
3651,2025-05-10 03:00:00+00:00,11.1875,95.0,10.543607,,0.0,0.0
3652,2025-05-10 04:00:00+00:00,10.6375,97.0,9.811724,,0.0,0.0
3653,2025-05-10 05:00:00+00:00,10.4375,97.0,9.483414,,0.0,0.0
3654,2025-05-10 06:00:00+00:00,10.4875,97.0,9.522272,,0.0,0.0
3655,2025-05-10 07:00:00+00:00,10.587501,96.0,9.547046,,0.0,0.0
3656,2025-05-10 08:00:00+00:00,10.5375,95.0,9.446566,,0.0,0.0
3657,2025-05-10 09:00:00+00:00,10.337501,95.0,9.155806,,0.0,0.0
3658,2025-05-10 10:00:00+00:00,10.087501,94.0,8.720037,,0.0,0.0
3659,2025-05-10 11:00:00+00:00,10.0375,94.0,8.651794,,0.0,0.0
3660,2025-05-10 12:00:00+00:00,9.7875,95.0,8.419618,,0.0,1.0
3661,2025-05-10 13:00:00+00:00,11.1875,92.0,10.146106,,0.5,1.0
3662,2025-05-10 14:00:00+00:00,14.6875,88.0,14.958168,,1.5,1.0
3663,2025-05-10 15:00:00+00:00,16.6875,74.0,16.471916,,2.65,1.0
3664,2025-05-10 16:00:00+00:00,17.2375,73.0,16.785137,,3.55,1.0
3665,2025-05-10 17:00:00+00:00,17.4875,74.0,17.238775,,4.0,1.0
3666,2025-05-10 18:00:00+00:00,18.8375,70.0,18.403883,,3.9,1.0
3667,2025-05-10 19:00:00+00:00,18.6875,75.0,18.525524,,3.25,1.0
3668,2025-05-10 20:00:00+00:00,18.537498,77.0,18.615837,,2.2,1.0
3669,2025-05-10 21:00:00+00:00,17.4875,81.0,17.44379,,1.1,1.0
3670,2025-05-10 22:00:00+00:00,15.7375,86.0,15.556116,,0.2,0.0
3671,2025-05-10 23:00:00+00:00,14.337501,92.0,14.191879,,0.0,0.0
3672,2025-05-11 00:00:00+00:00,13.8875,90.0,13.446503,,0.0,0.0
3673,2025-05-11 01:00:00+00:00,13.1375,92.0,12.79833,,0.0,0.0
3674,2025-05-11 02:00:00+00:00,12.4375,94.0,12.125656,,0.0,0.0
3675,2025-05-11 03:00:00+00:00,11.837501,96.0,11.637347,,0.0,0.0
3676,2025-05-11 04:00:00+00:00,11.4375,99.0,11.276979,,0.0,0.0
3677,2025-05-11 05:00:00+00:00,11.337501,100.0,11.15708,,0.0,0.0
3678,2025-05-11 06:00:00+00:00,10.5375,100.0,9.893066,,0.0,0.0
3679,2025-05-11 07:00:00+00:00,10.5375,100.0,9.741723,,0.0,0.0
3680,2025-05-11 08:00:00+00:00,10.1875,100.0,9.281158,,0.0,0.0
3681,2025-05-11 09:00:00+00:00,9.9375,100.0,9.116014,,0.0,0.0
3682,2025-05-11 10:00:00+00:00,9.6375,100.0,8.764017,,0.0,0.0
3683,2025-05-11 11:00:00+00:00,9.1875,100.0,8.116373,,0.0,0.0
3684,2025-05-11 12:00:00+00:00,9.0375,100.0,8.080491,,0.0,1.0
3685,2025-05-11 13:00:00+00:00,8.8875,100.0,7.928318,,0.4,1.0
3686,2025-05-11 14:00:00+00:00,9.9875,100.0,9.55177,,1.15,1.0
3687,2025-05-11 15:00:00+00:00,12.2375,95.0,12.004288,,1.95,1.0
3688,2025-05-11 16:00:00+00:00,13.587501,86.0,12.9399605,,3.15,1.0
3689,2025-05-11 17:00:00+00:00,14.2875,82.0,13.579348,,3.95,1.0
3690,2025-05-11 18:00:00+00:00,13.9875,83.0,13.157406,,3.8,1.0
3691,2025-05-11 19:00:00+00:00,14.337501,83.0,13.510284,,3.2,1.0
3692,2025-05-11 20:00:00+00:00,14.1875,83.0,13.404694,,2.15,1.0
3693,2025-05-11 21:00:00+00:00,14.0375,83.0,13.207317,,1.05,1.0
3694,2025-05-11 22:00:00+00:00,13.587501,85.0,13.051903,,0.2,0.0
3695,2025-05-11 23:00:00+00:00,13.087501,88.0,12.864195,,0.0,0.0
3696,2025-05-12 00:00:00+00:00,13.0375,89.0,13.005571,,0.0,0.0
3697,2025-05-12 01:00:00+00:00,12.4875,92.0,12.330284,,0.0,0.0
3698,2025-05-12 02:00:00+00:00,12.337501,92.0,12.122231,,0.0,0.0
3699,2025-05-12 03:00:00+00:00,12.2375,93.0,12.094545,,0.0,0.0
3700,2025-05-12 04:00:00+00:00,11.9875,94.0,11.93486,,0.0,0.0
3701,2025-05-12 05:00:00+00:00,11.8875,94.0,11.783571,,0.0,0.0
3702,2025-05-12 06:00:00+00:00,11.6875,93.0,11.021466,,0.0,0.0
3703,2025-05-12 07:00:00+00:00,11.1375,95.0,10.66097,,0.0,0.0
3704,2025-05-12 08:00:00+00:00,10.1375,98.0,9.393112,,0.0,0.0
3705,2025-05-12 09:00:00+00:00,9.3875,98.0,8.1638975,,0.0,0.0
3706,2025-05-12 10:00:00+00:00,9.1875,96.0,7.669223,,0.0,0.0
3707,2025-05-12 11:00:00+00:00,9.1875,97.0,7.8247776,,0.0,0.0
3708,2025-05-12 12:00:00+00:00,8.9375,97.0,7.679682,,0.0,1.0
3709,2025-05-12 13:00:00+00:00,10.0375,96.0,9.11306,,0.45,1.0
3710,2025-05-12 14:00:00+00:00,12.8875,88.0,12.602053,,1.45,1.0
3711,2025-05-12 15:00:00+00:00,14.4875,84.0,14.249107,,2.5,1.0
3712,2025-05-12 16:00:00+00:00,15.4375,82.0,15.253038,,3.35,1.0
3713,2025-05-12 17:00:00+00:00,15.8875,80.0,15.472511,,3.75,1.0
3714,2025-05-12 18:00:00+00:00,15.5375,65.0,13.837944,,3.55,1.0
3715,2025-05-12 19:00:00+00:00,15.4875,64.0,13.783041,,2.9,1.0
3716,2025-05-12 20:00:00+00:00,15.337501,68.0,14.0032215,,1.95,1.0
3717,2025-05-12 21:00:00+00:00,15.0375,74.0,14.283279,,0.95,1.0
3718,2025-05-12 22:00:00+00:00,14.087501,83.0,13.605932,,0.2,0.0
3719,2025-05-12 23:00:00+00:00,13.2875,90.0,13.103796,,0.0,0.0
3720,2025-05-13 00:00:00+00:00,12.4375,94.0,12.154644,,0.0,0.0
3721,2025-05-13 01:00:00+00:00,12.0375,96.0,12.006638,,0.0,0.0
3722,2025-05-13 02:00:00+00:00,11.7375,96.0,11.732246,,0.0,0.0
3723,2025-05-13 03:00:00+00:00,11.337501,96.0,11.0804825,,0.0,0.0
3724,2025-05-13 04:00:00+00:00,10.9875,96.0,10.636433,,0.0,0.0
3725,2025-05-13 05:00:00+00:00,10.7375,96.0,10.422278,,0.0,0.0
3726,2025-05-13 06:00:00+00:00,10.0375,100.0,9.580587,,0.0,0.0
3727,2025-05-13 07:00:00+00:00,10.1375,99.0,9.726979,,0.0,0.0
3728,2025-05-13 08:00:00+00:00,9.4875,100.0,8.675275,,0.0,0.0
3729,2025-05-13 09:00:00+00:00,9.3875,100.0,8.489714,,0.0,0.0
3730,2025-05-13 10:00:00+00:00,9.4375,100.0,8.465865,,0.0,0.0
3731,2025-05-13 11:00:00+00:00,9.4375,100.0,8.52081,,0.0,0.0
3732,2025-05-13 12:00:00+00:00,9.2375,100.0,8.44247,,0.0,1.0
3733,2025-05-13 13:00:00+00:00,9.7375,100.0,8.965466,,0.4,1.0
3734,2025-05-13 14:00:00+00:00,11.087501,97.0,10.511678,,1.25,1.0
3735,2025-05-13 15:00:00+00:00,12.6375,93.0,12.205919,,2.25,1.0
3736,2025-05-13 16:00:00+00:00,13.9375,88.0,13.550425,,3.2,1.0
3737,2025-05-13 17:00:00+00:00,14.587501,84.0,13.904261,,3.6,1.0
3738,2025-05-13 18:00:00+00:00,14.9375,84.0,13.815861,,3.55,1.0
3739,2025-05-13 19:00:00+00:00,14.5375,84.0,13.155884,,3.05,1.0
3740,2025-05-13 20:00:00+00:00,14.337501,85.0,13.279943,,2.0,1.0
3741,2025-05-13 21:00:00+00:00,14.1875,84.0,13.154703,,0.85,1.0
3742,2025-05-13 22:00:00+00:00,14.1375,83.0,13.108654,,0.1,0.0
3743,2025-05-13 23:00:00+00:00,14.087501,83.0,13.106785,,0.0,0.0
3744,2025-05-14 00:00:00+00:00,14.087501,88.0,13.647209,,0.0,0.0
3745,2025-05-14 01:00:00+00:00,13.8875,88.0,13.593643,,0.0,0.0
3746,2025-05-14 02:00:00+00:00,13.6875,90.0,13.54644,,0.0,0.0
3747,2025-05-14 03:00:00+00:00,13.4875,91.0,13.439875,,0.0,0.0
3748,2025-05-14 04:00:00+00:00,13.3875,91.0,13.343298,,0.0,0.0
3749,2025-05-14 05:00:00+00:00,13.2375,92.0,13.28043,,0.0,0.0
3750,2025-05-14 06:00:00+00:00,13.1375,96.0,13.6439495,,0.0,0.0
3751,2025-05-14 07:00:00+00:00,12.837501,97.0,13.055357,,0.0,0.0
3752,2025-05-14 08:00:00+00:00,12.6375,98.0,12.753977,,0.0,0.0
3753,2025-05-14 09:00:00+00:00,12.337501,98.0,12.311405,,0.0,0.0
3754,2025-05-14 10:00:00+00:00,12.337501,97.0,12.304918,,0.0,0.0
3755,2025-05-14 11:00:00+00:00,11.7375,99.0,11.629491,,0.0,0.0
3756,2025-05-14 12:00:00+00:00,10.6875,100.0,10.26547,,0.0,1.0
3757,2025-05-14 13:00:00+00:00,11.4375,96.0,11.044838,,0.4,1.0
3758,2025-05-14 14:00:00+00:00,12.837501,87.0,12.351553,,1.35,1.0
3759,2025-05-14 15:00:00+00:00,13.6875,82.0,13.004658,,2.45,1.0
3760,2025-05-14 16:00:00+00:00,14.3875,78.0,13.500725,,3.3,1.0
3761,2025-05-14 17:00:00+00:00,14.8875,74.0,13.67573,,3.75,1.0
3762,2025-05-14 18:00:00+00:00,14.9875,72.0,13.539251,,3.65,1.0
3763,2025-05-14 19:00:00+00:00,14.9875,74.0,13.284813,,3.05,1.0
3764,2025-05-14 20:00:00+00:00,14.837501,76.0,13.068693,,2.05,1.0
3765,2025-05-14 21:00:00+00:00,14.337501,78.0,12.797098,,1.0,1.0
3766,2025-05-14 22:00:00+00:00,13.5375,83.0,12.255926,,0.2,0.0
3767,2025-05-14 23:00:00+00:00,12.9875,87.0,11.846142,,0.0,0.0
3768,2025-05-15 00:00:00+00:00,12.5375,87.0,11.512831,,0.0,0.0
3769,2025-05-15 01:00:00+00:00,12.0375,89.0,11.199591,,0.0,0.0
3770,2025-05-15 02:00:00+00:00,11.4875,90.0,10.734086,,0.0,0.0
3771,2025-05-15 03:00:00+00:00,10.7875,92.0,10.075658,,0.0,0.0
3772,2025-05-15 04:00:00+00:00,9.7875,95.0,8.819234,,0.0,0.0
3773,2025-05-15 05:00:00+00:00,8.7875,97.0,7.4127665,,0.0,0.0
3774,2025-05-15 06:00:00+00:00,7.7375,100.0,6.15889,,0.0,0.0
3775,2025-05-15 07:00:00+00:00,7.5375004,99.0,5.8282623,,0.0,0.0
3776,2025-05-15 08:00:00+00:00,7.5875,100.0,5.858444,,0.0,0.0
3777,2025-05-15 09:00:00+00:00,7.9875,99.0,6.27845,,0.0,0.0
3778,2025-05-15 10:00:00+00:00,8.2375,99.0,6.6159115,,0.0,0.0
3779,2025-05-15 11:00:00+00:00,8.1375,99.0,6.4471626,,0.0,0.0
3780,2025-05-15 12:00:00+00:00,7.9375,99.0,6.3486023,,0.0,1.0
3781,2025-05-15 13:00:00+00:00,8.4875,97.0,6.961339,,0.4,1.0
3782,2025-05-15 14:00:00+00:00,9.8875,94.0,8.737766,,1.35,1.0
3783,2025-05-15 15:00:00+00:00,12.9875,87.0,12.7757225,,2.4,1.0
3784,2025-05-15 16:00:00+00:00,14.9375,74.0,14.947247,,3.25,1.0
3785,2025-05-15 17:00:00+00:00,15.4875,74.0,14.866564,,3.7,1.0
3786,2025-05-15 18:00:00+00:00,15.4875,72.0,14.091896,,3.6,1.0
3787,2025-05-15 19:00:00+00:00,15.337501,75.0,14.252275,,2.95,1.0
3788,2025-05-15 20:00:00+00:00,14.9875,79.0,14.204666,,2.0,1.0
3789,2025-05-15 21:00:00+00:00,14.2375,84.0,13.619617,,0.95,1.0
3790,2025-05-15 22:00:00+00:00,13.2875,90.0,12.966518,,0.15,0.0
3791,2025-05-15 23:00:00+00:00,12.587501,95.0,12.623034,,0.0,0.0
3792,2025-05-16 00:00:00+00:00,12.2875,97.0,12.643576,,0.0,0.0
3793,2025-05-16 01:00:00+00:00,11.9875,98.0,12.211178,,0.0,0.0
3794,2025-05-16 02:00:00+00:00,11.2875,100.0,11.087046,,0.0,0.0
3795,2025-05-16 03:00:00+00:00,10.5375,100.0,9.995698,,0.0,0.0
3796,2025-05-16 04:00:00+00:00,9.9375,100.0,9.251574,,0.0,0.0
3797,2025-05-16 05:00:00+00:00,9.9375,98.0,9.210274,,0.0,0.0
3798,2025-05-16 06:00:00+00:00,10.4375,99.0,9.761318,,0.0,0.0
3799,2025-05-16 07:00:00+00:00,10.7875,98.0,10.0975,,0.0,0.0
3800,2025-05-16 08:00:00+00:00,11.087501,98.0,10.429457,,0.0,0.0
3801,2025-05-16 09:00:00+00:00,11.3875,97.0,10.783635,,0.0,0.0
3802,2025-05-16 10:00:00+00:00,11.7375,96.0,11.048965,,0.0,0.0
3803,2025-05-16 11:00:00+00:00,11.9375,94.0,11.112651,,0.0,0.0
3804,2025-05-16 12:00:00+00:00,12.087501,92.0,10.623531,,0.0,1.0
3805,2025-05-16 13:00:00+00:00,12.5375,89.0,10.856933,,0.25,1.0
3806,2025-05-16 14:00:00+00:00,13.1875,87.0,11.4912815,,0.85,1.0
3807,2025-05-16 15:00:00+00:00,13.8875,85.0,11.698389,,1.75,1.0
3808,2025-05-16 16:00:00+00:00,14.337501,85.0,11.622131,,1.8,1.0
3809,2025-05-16 17:00:00+00:00,14.2375,85.0,10.731796,,3.0,1.0
3810,2025-05-16 18:00:00+00:00,14.2375,83.0,11.083888,,2.6,1.0
3811,2025-05-16 19:00:00+00:00,14.2875,86.0,10.758649,,1.5,1.0
3812,2025-05-16 20:00:00+00:00,14.2875,87.0,10.6852,,0.95,1.0
3813,2025-05-16 21:00:00+00:00,14.087501,89.0,10.285387,,0.4,1.0
3814,2025-05-16 22:00:00+00:00,14.087501,90.0,10.187473,,0.05,0.0
3815,2025-05-16 23:00:00+00:00,13.9875,91.0,9.864077,,0.0,0.0
3816,2025-05-17 00:00:00+00:00,14.1875,92.0,9.279917,,0.0,0.0
3817,2025-05-17 01:00:00+00:00,14.1875,92.0,8.876056,,0.0,0.0
3818,2025-05-17 02:00:00+00:00,14.2375,91.0,8.428237,,0.0,0.0
3819,2025-05-17 03:00:00+00:00,14.2375,91.0,8.026636,,0.0,0.0
3820,2025-05-17 04:00:00+00:00,14.2875,92.0,7.6746407,,0.0,0.0
3821,2025-05-17 05:00:00+00:00,14.3875,92.0,7.6574354,,0.0,0.0
3822,2025-05-17 06:00:00+00:00,13.9375,95.0,7.4440203,,0.0,0.0
3823,2025-05-17 07:00:00+00:00,13.9875,96.0,7.751752,,0.0,0.0
3824,2025-05-17 08:00:00+00:00,14.3875,97.0,9.5090065,,0.0,0.0
3825,2025-05-17 09:00:00+00:00,11.5375,81.0,8.731866,,0.0,0.0
3826,2025-05-17 10:00:00+00:00,11.3875,87.0,9.696636,,0.0,0.0
3827,2025-05-17 11:00:00+00:00,11.587501,90.0,10.152576,,0.0,0.0
3828,2025-05-17 12:00:00+00:00,12.337501,85.0,9.4745245,,0.0,1.0
3829,2025-05-17 13:00:00+00:00,12.087501,88.0,9.423693,,0.05,1.0
3830,2025-05-17 14:00:00+00:00,13.0375,82.0,10.40696,,0.6,1.0
3831,2025-05-17 15:00:00+00:00,13.2375,77.0,9.983299,,2.25,1.0
3832,2025-05-17 16:00:00+00:00,13.6375,75.0,11.177077,,3.15,1.0
3833,2025-05-17 17:00:00+00:00,14.087501,69.0,11.060377,,3.55,1.0
3834,2025-05-17 18:00:00+00:00,13.3875,74.0,10.258463,,3.35,1.0
3835,2025-05-17 19:00:00+00:00,13.1375,75.0,10.516143,,2.9,1.0
3836,2025-05-17 20:00:00+00:00,12.9875,74.0,10.792076,,1.95,1.0
3837,2025-05-17 21:00:00+00:00,12.837501,74.0,10.851521,,0.95,1.0
3838,2025-05-17 22:00:00+00:00,11.9875,81.0,10.432691,,0.15,0.0
3839,2025-05-17 23:00:00+00:00,11.4375,83.0,10.04981,,0.0,0.0
3840,2025-05-18 00:00:00+00:00,11.3875,82.0,10.126121,,0.0,0.0
3841,2025-05-18 01:00:00+00:00,11.4875,82.0,10.44192,,0.0,0.0
3842,2025-05-18 02:00:00+00:00,11.5375,82.0,10.843184,,0.0,0.0
3843,2025-05-18 03:00:00+00:00,10.1375,92.0,8.9687805,,0.0,0.0
3844,2025-05-18 04:00:00+00:00,9.2375,96.0,7.7652254,,0.0,0.0
3845,2025-05-18 05:00:00+00:00,8.2375,96.0,6.569338,,0.0,0.0
3846,2025-05-18 06:00:00+00:00,7.2375,99.0,5.4556885,,0.0,0.0
3847,2025-05-18 07:00:00+00:00,6.4375,99.0,4.305586,,0.0,0.0
3848,2025-05-18 08:00:00+00:00,6.0875,97.0,3.6474514,,0.0,0.0
3849,2025-05-18 09:00:00+00:00,6.0375004,96.0,3.5508947,,0.0,0.0
3850,2025-05-18 10:00:00+00:00,6.0875,98.0,3.4980488,,0.0,0.0
3851,2025-05-18 11:00:00+00:00,6.0875,97.0,3.398944,,0.0,0.0
3852,2025-05-18 12:00:00+00:00,5.5875,98.0,2.8338027,,0.0,1.0
3853,2025-05-18 13:00:00+00:00,6.3875003,95.0,3.7577868,,0.35,1.0
3854,2025-05-18 14:00:00+00:00,8.3375,86.0,5.933959,,1.3,1.0
3855,2025-05-18 15:00:00+00:00,10.2875,82.0,8.312484,,2.2,1.0
3856,2025-05-18 16:00:00+00:00,11.837501,75.0,10.234563,,3.05,1.0
3857,2025-05-18 17:00:00+00:00,12.6875,75.0,11.596169,,3.0,1.0
3858,2025-05-18 18:00:00+00:00,13.0375,67.0,11.003083,,3.2,1.0
3859,2025-05-18 19:00:00+00:00,13.3875,65.0,11.24049,,2.8,1.0
3860,2025-05-18 20:00:00+00:00,13.1375,70.0,11.187839,,1.15,1.0
3861,2025-05-18 21:00:00+00:00,12.6375,74.0,10.688239,,0.55,1.0
3862,2025-05-18 22:00:00+00:00,11.7875,79.0,9.80677,,0.1,0.0
3863,2025-05-18 23:00:00+00:00,11.1875,84.0,9.194594,,0.0,0.0
3864,2025-05-19 00:00:00+00:00,10.7875,84.0,9.124275,,0.0,0.0
3865,2025-05-19 01:00:00+00:00,10.2375,87.0,8.812203,,0.0,0.0
3866,2025-05-19 02:00:00+00:00,9.4875,91.0,8.224373,,0.0,0.0
3867,2025-05-19 03:00:00+00:00,8.6375,95.0,7.453388,,0.0,0.0
3868,2025-05-19 04:00:00+00:00,7.7875004,98.0,6.5262146,,0.0,0.0
3869,2025-05-19 05:00:00+00:00,6.9375,99.0,5.289777,,0.0,0.0
3870,2025-05-19 06:00:00+00:00,6.0875,100.0,4.1423197,,0.0,0.0
3871,2025-05-19 07:00:00+00:00,5.8375,99.0,3.6131496,,0.0,0.0
3872,2025-05-19 08:00:00+00:00,5.7375,97.0,3.313745,,0.0,0.0
3873,2025-05-19 09:00:00+00:00,5.5375004,97.0,2.9321957,,0.0,0.0
3874,2025-05-19 10:00:00+00:00,5.6875,96.0,2.9876642,,0.0,0.0
3875,2025-05-19 11:00:00+00:00,5.8875003,95.0,3.1501703,,0.0,0.0
3876,2025-05-19 12:00:00+00:00,5.5875,97.0,3.014494,,0.0,1.0
3877,2025-05-19 13:00:00+00:00,6.8375,92.0,4.3683357,,0.35,1.0
3878,2025-05-19 14:00:00+00:00,9.0375,84.0,6.9257984,,1.3,1.0
3879,2025-05-19 15:00:00+00:00,10.837501,80.0,9.030959,,2.3,1.0
3880,2025-05-19 16:00:00+00:00,12.337501,72.0,10.557911,,3.15,1.0
3881,2025-05-19 17:00:00+00:00,13.2875,67.0,11.336669,,3.55,1.0
3882,2025-05-19 18:00:00+00:00,14.3875,57.0,11.803064,,3.45,1.0
3883,2025-05-19 19:00:00+00:00,14.8875,55.0,12.419073,,2.75,1.0
3884,2025-05-19 20:00:00+00:00,14.7375,57.0,12.650337,,1.65,1.0
3885,2025-05-19 21:00:00+00:00,13.9875,64.0,12.421997,,0.8,1.0
3886,2025-05-19 22:00:00+00:00,12.6375,74.0,11.404484,,0.1,0.0
3887,2025-05-19 23:00:00+00:00,11.1875,84.0,9.923656,,0.0,0.0
3888,2025-05-20 00:00:00+00:00,9.9875,86.0,8.361439,,0.0,0.0
3889,2025-05-20 01:00:00+00:00,9.1375,87.0,7.192092,,0.0,0.0
3890,2025-05-20 02:00:00+00:00,9.0375,82.0,6.7756014,,0.0,0.0
3891,2025-05-20 03:00:00+00:00,9.1375,78.0,6.711362,,0.0,0.0
3892,2025-05-20 04:00:00+00:00,8.9875,76.0,6.404772,,0.0,0.0
3893,2025-05-20 05:00:00+00:00,8.6375,75.0,5.919997,,0.0,0.0
3894,2025-05-20 06:00:00+00:00,8.0375,79.0,5.281418,,0.0,0.0
3895,2025-05-20 07:00:00+00:00,7.6875,78.0,4.733803,,0.0,0.0
3896,2025-05-20 08:00:00+00:00,7.6875,75.0,4.6013756,,0.0,0.0
3897,2025-05-20 09:00:00+00:00,7.8375,71.0,4.6059494,,0.0,0.0
3898,2025-05-20 10:00:00+00:00,8.3375,68.0,5.1991596,,0.0,0.0
3899,2025-05-20 11:00:00+00:00,8.4875,67.0,5.3371296,,0.0,0.0
3900,2025-05-20 12:00:00+00:00,8.4875,76.0,5.944953,,0.0,1.0
3901,2025-05-20 13:00:00+00:00,9.0375,75.0,6.5658607,,0.3,1.0
3902,2025-05-20 14:00:00+00:00,10.587501,73.0,8.590145,,1.15,1.0
3903,2025-05-20 15:00:00+00:00,12.5375,58.0,10.434379,,1.95,1.0
3904,2025-05-20 16:00:00+00:00,13.587501,56.0,11.829044,,2.9,1.0
3905,2025-05-20 17:00:00+00:00,14.337501,59.0,13.152737,,3.0,1.0
3906,2025-05-20 18:00:00+00:00,15.2375,50.0,13.466423,,3.0,1.0
3907,2025-05-20 19:00:00+00:00,15.087501,52.0,13.243807,,1.6,1.0
3908,2025-05-20 20:00:00+00:00,14.6875,54.0,12.9395485,,1.2,1.0
3909,2025-05-20 21:00:00+00:00,14.0375,62.0,12.866831,,0.35,1.0
3910,2025-05-20 22:00:00+00:00,12.9375,72.0,12.007807,,0.1,0.0
3911,2025-05-20 23:00:00+00:00,12.2875,74.0,11.392273,,0.0,0.0
3912,2025-05-21 00:00:00+00:00,12.087501,74.0,11.015068,,0.0,0.0
3913,2025-05-21 01:00:00+00:00,11.587501,74.0,10.247458,,0.0,0.0
3914,2025-05-21 02:00:00+00:00,10.587501,77.0,9.113167,,0.0,0.0
3915,2025-05-21 03:00:00+00:00,9.6375,79.0,8.004746,,0.0,0.0
3916,2025-05-21 04:00:00+00:00,8.9375,81.0,6.937107,,0.0,0.0
3917,2025-05-21 05:00:00+00:00,8.837501,80.0,6.882989,,0.0,0.0
3918,2025-05-21 06:00:00+00:00,9.6375,83.0,7.9746046,,0.0,0.0
3919,2025-05-21 07:00:00+00:00,10.1375,81.0,8.501428,,0.0,0.0
3920,2025-05-21 08:00:00+00:00,11.087501,79.0,9.122689,,0.0,0.0
3921,2025-05-21 09:00:00+00:00,11.6875,77.0,10.26431,,0.0,0.0
3922,2025-05-21 10:00:00+00:00,11.6875,80.0,10.425557,,0.0,0.0
3923,2025-05-21 11:00:00+00:00,11.7375,81.0,10.437339,,0.0,0.0
3924,2025-05-21 12:00:00+00:00,11.0375,86.0,9.751152,,0.0,1.0
3925,2025-05-21 13:00:00+00:00,11.4375,86.0,10.409756,,0.3,1.0
3926,2025-05-21 14:00:00+00:00,12.8875,86.0,12.466402,,1.2,1.0
3927,2025-05-21 15:00:00+00:00,14.337501,76.0,13.7679405,,2.25,1.0
